,HMV23/000059/0923/1,HMV23/000059/0923/2,HMV23/000059/0923/3,HMV23/000059/0923/4,HMV23/000059/0923/5,HMV23/000059/0923/6,HMV23/000059/0923/7,HMV23/000059/0923/8,HMV23/000059/0923/9,HMV23/000059/0923/10,HMV23/000059/0923/11,HMV23/000059/0923/12,HMV23/000059/0923/13,HMV23/000059/0923/14,HMV23/000059/0923/15,HMV23/000059/0923/16,HMV23/000059/0923/17,HMV23/000059/0923/18,HMV23/000059/0923/19,HMV23/000059/0923/20,HMV23/000059/0923/21,HMV23/000055/0923/1,HMV23/000055/0923/2,HMV23/000055/0923/3,HMV23/000055/0923/4,HMV23/000055/0923/5,HMV23/000055/0923/6,HMV23/000055/0923/7,HMV23/000055/0923/8,HMV23/000055/0923/9,HMV23/000055/0923/10,HMV23/000055/0923/11,HMV23/000055/0923/12,HMV23/000055/0923/13,HMV23/000055/0923/14,HMV23/000055/0923/15,HMV23/000055/0923/16,HMV23/000055/0923/17,HMV23/000055/0923/18,HMV23/000055/0923/19,HMV23/000055/0923/20,HMV23/000055/0923/21,HMV23/000055/0923/22,HMV23/000055/0923/23,HMV23/000055/0923/24,HMV23/000055/0923/25,HMV23/000055/0923/26,HMV23/000043/0823/1,HMV23/000043/0823/2,HMV23/000043/0823/3,HMV23/000043/0823/4,HMV23/000043/0823/5,HMV23/000043/0823/6,HMV23/000043/0823/7,HMV23/000043/0823/8,HMV23/000043/0823/9,HMV23/000043/0823/10,HMV23/000043/0823/11,HMV23/000043/0823/12,HMV23/000043/0823/13,HMV23/000043/0823/14,HMV23/000043/0823/15
HMV23/000055/0923/19,0.049393239,0,0.022024084,0.017750411,0.0658167,0.005892101,0.006045617,0.037506694,0.022912422,0,0.020880605,0.009536812,0.00634175,0.111726345,0.024538616,0.041168014,0.039290353,0,0,0.056108753,0.113509816,0.150908416,0.022328584,0.016653157,0.01689938,0.015629556,0.04901484,0.231058937,0.261585124,0.261585124,0,0.004869494,0.005529379,0.022596222,0.022912422,0,0,0.012688555,0,1,0.87445405,0.020465152,0,0.02182659,0.007822463,0.039290353,0.009059209,0.052283971,0.076184522,0.052712139,0.030459015,0.034640732,0.20673366,0.20287031,0.064010961,0.066583862,0.089371916,0.169980531,0.02881581,0.116991743,0.014171096,0.004797131
HMV23/000055/0923/20,0.042787727,0,0.021522797,0.017346396,0.059541696,0.005757991,0.005908014,0.036653009,0.022390916,0,0.020405344,0.009319746,0.006197406,0.109183355,0.023980096,0.055383551,0.03839607,0,0,0.054831669,0.110926232,0.147473608,0.021820366,0.016274117,0.016514736,0.015273814,0.047899219,0.225799832,0.255631216,0.255631216,0,0.00475866,0.005403525,0.022081912,0.022390916,0,0,0.012399752,0,0.87445405,1,0.019999348,0,0.038091637,0.007644417,0.03839607,0.008853013,0.051093942,0.074450495,0.051512364,0.036414092,0.033852279,0.202028219,0.198252803,0.062554015,0.065068355,0.087337733,0.140416787,0.028159937,0.114328908,0.013848549,0.004687944
HMV23/000055/0923/21,0,0.05278608,0.069854606,0.511926549,0.024369569,0.025589354,0.026256076,0.036365102,0.031434919,0.013562594,0.018171799,0.011877231,0.015796144,0,0.236351371,0.266842311,0.049559716,0,0,0.027814622,0.031867314,0.041583928,0,0.037426052,0.03797941,0.035125627,0.018606091,0.045173424,0.044807009,0.044807009,0.215130441,0.021148178,0.024014054,0.031001105,0.031434919,0.022575164,0.072975528,0.189227445,0.021509689,0.020465152,0.019999348,1,0.013203398,0.290763318,0.009742165,0.049559716,0.061862127,0.22697547,0.031587676,0.064903395,0.044601841,0.007058816,0.016833787,0.008531246,0,0,0.009863193,0.010965676,0.030976063,0.043704562,0.005702402,0.029591557
HMV23/000055/0923/22,0,0.026137535,0.02581995,0.05652685,0,0.118003675,0.12107822,0.393244505,0.388493758,0.718522257,0.098646502,0.034415274,0.045770654,0,0.027213042,0.074969511,0.129008822,0,0,0,0,0,0,0.022146694,0.022474142,0.020785428,0,0,0,0,0,0.097523475,0.11073928,0.383132385,0.388493758,0.122550387,0,0.018288604,0.116766403,0,0,0.013203398,1,0.097123648,0.02822874,0.129008822,0.05240774,0.052980286,0,0.145520791,0,0.061503042,0.020243996,0,0,0,0,0,0,0,0.016523189,0
HMV23/000055/0923/23,0.080287609,0.015066812,0.090702047,0.154424121,0.119472872,0.068527678,0.080058271,0.045511974,0.067538813,0.099765879,0.01280047,0.004465761,0.045655207,0,0.114531281,0.904244397,0.049243253,0.009722286,0,0.021008465,0.059932739,0.049206976,0.091807183,0.002873777,0.002916267,0.016056246,0.062961911,0.041241793,0.049874711,0.049874711,0,0.056634315,0.073222049,0.054838139,0.067538813,0.015902262,0,0.274235077,0.069233151,0.02182659,0.038091637,0.290763318,0.097123648,1,0.00366299,0.049243253,0.028377112,0.070804057,0.131961414,0.110216253,0.327332411,0.039502731,0.055310313,0.028869233,0.075100029,0.069443244,0.033376462,0.070119052,0.056850196,0.029715337,0.002144066,0.011126231
HMV23/000055/0923/24,0.134587621,0.019285654,0.006935449,0.010967688,0.058646845,0.09957474,0.102169126,0.03226777,0.039424044,0.028996698,0.038851134,0.820238709,0.124059686,0.079274875,0.02007922,0.006622622,0.036978476,0,0,0,0.061341626,0.043283704,0.13917788,0.060629956,0.061526392,0.056903282,0.127336548,0.031274197,0,0,0,0.082292985,0.093444845,0.038879976,0.039424044,0.048265487,0,0.004912468,0.045987511,0.007822463,0.007644417,0.009742165,0.02822874,0.00366299,1,0.036978476,0.014077147,0,0,0.006859244,0,0.006263484,0.055421028,0.043800056,0.030011523,0.053362811,0.034216108,0.038040698,0.114975984,0,0.012191681,0.016615692
HMV23/000055/0923/25,0,0.034239085,0.113269005,0.055794121,0.010851338,0.069501483,0.07131232,0.176297609,0.197784621,0.132518483,0.099098889,0.045082578,0.059957654,0,0.073371692,0.075282321,0.967770758,0,0,0.015789899,0.028731432,0.051059203,0,0.063217072,0.06415176,0.059331379,0,0.058571206,0.067224875,0.067224875,0,0.057439111,0.06522292,0.195055112,0.197784621,0.123112395,0,0.027185347,0.117301887,0.039290353,0.03839607,0.049559716,0.129008822,0.049243253,0.036978476,1,0.060748935,0.142463986,0.117120087,0.042130532,0.190438501,0.030679375,0.054581777,0,0.040089729,0.037070037,0.01127946,0.026426083,0,0.130046978,0.032537454,0
HMV23/000055/0923/26,0,0.057902898,0.036092724,0.032929188,0.016523761,0.057083396,0.058570684,0.117406157,0.143444231,0.053833483,0.049193174,0.017162256,0.022824973,0,0.060285486,0.027702863,0.060748935,0,0,0,0,0.024058776,0,0.035661678,0.036188949,0.033469701,0,0.017383422,0,0,0,0.047176252,0.0535693,0.141464642,0.143444231,0.061113596,0,0.009120186,0.058229231,0.009059209,0.008853013,0.061862127,0.05240774,0.028377112,0.014077147,0.060748935,1,0.046688673,0.034254589,0.053527381,0.058362902,0.048878262,0.066612495,0,0.032077308,0.029661138,0,0.021144508,0.081361715,0.033330986,0.008239807,0.042758946
HMV23/000043/0823/1,0.056572373,0.11944066,0.065606587,0.127388113,0.062538838,0.014722471,0.015106059,0.067254971,0.059583281,0.054421604,0,0,0.012601782,0,0.066388102,0.09598668,0.142463986,0.03488848,0,0.05965638,0.054759169,0.087442695,0.019425566,0.116333792,0.08202952,0.075865798,0.039955336,0.095887176,0.09627017,0.09627017,0,0.012167303,0.013816144,0.058761007,0.059583281,0,0.012554289,0.021982972,0.01715991,0.052283971,0.051093942,0.22697547,0.052980286,0.070804057,0,0.142463986,0.046688673,1,0.085931883,0.086996068,0.140423962,0.073546916,0.060533966,0.018320281,0.030241127,0.027963264,0.029689051,0.043482202,0.046224255,0.110301661,0.008216804,0.021181963
HMV23/000043/0823/2,0,0,0,0,0.026689912,0,0.040328629,0,0.049383999,0,0,0,0,0,0.061856781,0.092020505,0.117120087,0.040234101,0,0,0.096696968,0.071394933,0,0.039763333,0.040351248,0.037319244,0,0.087133244,0.035259229,0.035259229,0,0,0.036884944,0,0.049383999,0,0,0,0,0.076184522,0.074450495,0.031587676,0,0.131961414,0,0.117120087,0.034254589,0.085931883,1,0.110091586,0.157117247,0.082062475,0.046015745,0,0.152362815,0.140886338,0,0.034153548,0,0.044134736,0,0
HMV23/000043/0823/3,0,0.015302803,0.005503148,0.028949635,0.005091128,0.172413934,0.17690612,0.233821223,0.254181914,0.149479657,0.012794364,0.008362497,0.011121717,0.036671546,0.029927452,0.031248313,0.042130532,0,0,0.035146964,0.100407249,0.046655096,0,0.012966277,0.013157988,0.012169293,0,0.041752725,0.041414056,0.041414056,0,0.142490528,0.161800003,0.250674099,0.254181914,0.015894676,0.012348508,0.003897951,0.015144499,0.052712139,0.051512364,0.064903395,0.145520791,0.110216253,0.006859244,0.042130532,0.053527381,0.086996068,0.110091586,1,0,0.539001818,0.058967269,0.044643597,0.034731321,0.032115241,0.020592217,0,0.009981056,0.051838865,0.004014936,0
HMV23/000043/0823/4,0.119308326,0,0.245483752,0.034877963,0.053303758,0.01088744,0.011171109,0.018123512,0.011071452,0,0.040358651,0,0.010501856,0,0,0.35699624,0.190438501,0,0,0.029924609,0.009511053,0.029771712,0.028319771,0.011340092,0.011507759,0.031837881,0.044396385,0.021511246,0.034193645,0.034193645,0,0.008997864,0.010217201,0.010918661,0.011071452,0,0,0.024161872,0.01430043,0.030459015,0.036414092,0.044601841,0,0.327332411,0,0.190438501,0.058362902,0.140423962,0.157117247,0,1,0,0.016251264,0.020356586,0.035125405,0.032479642,0.030625442,0.042777805,0.040086826,0.30912316,0.006847578,0.017652259
HMV23/000043/0823/5,0,0.013973679,0.005025173,0.007946785,0.004648938,0.1118626,0.181431389,0.186315505,0.280496797,0.063176221,0.01168311,0.007636173,0.010155741,0.022324293,0.027328104,0.006206494,0.030679375,0.066498013,0,0.021396184,0.009733169,0.030658214,0,0.011840091,0.012015151,0.011112329,0,0.029495805,0.029256556,0.029256556,0,0.092448219,0.165938857,0.196131468,0.280496797,0.014514145,0.011275979,0.003559395,0.013829124,0.034640732,0.033852279,0.007058816,0.061503042,0.039502731,0.006263484,0.030679375,0.048878262,0.073546916,0.082062475,0.539001818,0,1,0.042673643,0.032598849,0.031714733,0.029325873,0.01880368,0,0.009114152,0.036621061,0.003666219,0
HMV23/000043/0823/6,0.084118672,0.033324277,0.02307041,0.018951407,0.136771713,0.041744689,0.042832332,0.055756477,0.048197317,0.02079473,0.027861753,0.06756695,0.084032603,0.115464222,0.065171766,0.101176285,0.054581777,0,0,0.025512693,0.124432736,0.18600613,0.123382301,0.05999756,0.060884646,0.056309756,0.117294437,0.176647966,0.215409847,0.215409847,0,0.034499664,0.039174855,0.047532175,0.048197317,0.034613175,0.026890832,0.030078292,0.069735451,0.20673366,0.202028219,0.016833787,0.020243996,0.055310313,0.055421028,0.054581777,0.066612495,0.060533966,0.046015745,0.058967269,0.016251264,0.042673643,1,0.209146687,0.204531544,0.299110033,0.107021251,0.066529764,0.175620966,0.061779679,0.008743158,0.0119158
HMV23/000043/0823/7,0.063953071,0,0.006073396,0,0.118571353,0.032991443,0.033851024,0,0,0,0,0.053399157,0.035509151,0.114942303,0,0.040596169,0,0,0,0.031176437,0.168717685,0.149053883,0.077531394,0.03436308,0.034871151,0.032250923,0.12284337,0.125781299,0.146339644,0.146339644,0,0.027265593,0.030960465,0,0,0,0,0.00860373,0,0.20287031,0.198252803,0.008531246,0,0.028869233,0.043800056,0,0,0.018320281,0,0.044643597,0.020356586,0.032598849,0.209146687,1,0.172726421,0.135444457,0.472595371,0.243245933,0.082879848,0.031226706,0,0.017421919
HMV23/000043/0823/8,0.086437937,0,0.015803667,0,0.134033287,0.02260553,0.023194509,0.066402808,0.040564737,0,0,0.036588767,0.062808438,0.021503471,0,0.079198414,0.040089729,0,0,0,0.056882744,0.167883751,0.14126646,0.128516007,0.130416164,0.120616657,0.135533256,0.121302685,0.153954638,0.153954638,0,0.018682213,0.021213916,0.040004927,0.040564737,0,0,0.0307763,0.052395402,0.064010961,0.062554015,0,0,0.075100029,0.030011523,0.040089729,0.032077308,0.030241127,0.152362815,0.034731321,0.035125405,0.031714733,0.204531544,0.172726421,1,0.536285336,0.161749728,0.195218105,0.067702201,0,0.02508887,0
HMV23/000043/0823/9,0.110878756,0,0.014613282,0,0.137424684,0.040194381,0.041241632,0.061401127,0.037509266,0,0,0.06505766,0.078841289,0.074936991,0,0.073232925,0.037070037,0,0,0,0.090207789,0.174875742,0.16263305,0.138929385,0.140983507,0.130389967,0.154608496,0.126354677,0.14235826,0.14235826,0,0.033218421,0.037719985,0.036991622,0.037509266,0,0,0.028458126,0.048448805,0.066583862,0.065068355,0,0,0.069443244,0.053362811,0.037070037,0.029661138,0.027963264,0.140886338,0.032115241,0.032479642,0.029325873,0.299110033,0.135444457,0.536285336,1,0.224198184,0.197772461,0.089044098,0,0.023199092,0.01570649
HMV23/000043/0823/10,0.054091687,0,0.00702161,0,0.128435406,0.025772542,0.026444037,0.039370257,0.024050852,0,0,0.041714818,0.027739347,0.048049422,0,0.046934273,0.01127946,0,0,0.014481129,0.037179871,0.106722323,0.069113062,0.026844049,0.027240949,0.025194056,0.123245507,0.077111122,0.102867404,0.102867404,0,0.021299573,0.024185965,0.023718941,0.024050852,0,0,0.009946993,0,0.089371916,0.087337733,0.009863193,0,0.033376462,0.034216108,0.01127946,0,0.029689051,0,0.020592217,0.030625442,0.01880368,0.107021251,0.472595371,0.161749728,0.224198184,1,0.342480981,0.078865324,0.014504479,0.014875203,0.010070964
HMV23/000043/0823/11,0.079042037,0,0.018223824,0,0.085890918,0.028653332,0.029399885,0.043770965,0.026739196,0,0,0.046377594,0.056203517,0.053420264,0,0.082022898,0.026426083,0,0,0.016099793,0.064306344,0.089106565,0.115936073,0.099038463,0.100502784,0.092950976,0.097106856,0.064383036,0.056816997,0.056816997,0,0.023680385,0.026889411,0.026370184,0.026739196,0,0,0.02581634,0.034537656,0.169980531,0.140416787,0.010965676,0,0.070119052,0.038040698,0.026426083,0.021144508,0.043482202,0.034153548,0,0.042777805,0,0.066529764,0.243245933,0.195218105,0.197772461,0.342480981,1,0.08768069,0.016125753,0.016537915,0.011196671
HMV23/000043/0823/12,0.218537244,0.028063036,0.022051867,0.015959356,0.359597907,0.086603169,0.088859585,0.046953636,0.028683454,0,0,0.140173809,0.093212201,0.081842679,0.029217773,0.079943245,0,0,0,0.024665738,0.063328552,0.123003878,0.766208378,0.069501722,0.070529331,0.065229737,0.58255579,0.088875193,0.056128986,0.056128986,0,0.071572704,0.081271814,0.028287611,0.028683454,0,0.038711836,0.024090989,0,0.02881581,0.028159937,0.030976063,0,0.056850196,0.114975984,0,0.081361715,0.046224255,0,0.009981056,0.040086826,0.009114152,0.175620966,0.082879848,0.067702201,0.089044098,0.078865324,0.08768069,1,0.045552353,0,0.017153894
HMV23/000043/0823/13,0.03222987,0.064360245,0.201921108,0.03660146,0.035837066,0,0,0.031282668,0.019110234,0,0.049746068,0,0,0.025531233,0.096239007,0.055756907,0.130046978,0,0,0.040903245,0.022262725,0.06115192,0,0.015842127,0.016076358,0.014868376,0.027361489,0.060982722,0.060488072,0.060488072,0,0,0,0.018846505,0.019110234,0,0.025791602,0.070163874,0,0.116991743,0.114328908,0.043704562,0,0.029715337,0,0.130046978,0.033330986,0.110301661,0.044134736,0.051838865,0.30912316,0.036621061,0.061779679,0.031226706,0,0,0.014504479,0.016125753,0.045552353,1,0,0
HMV23/000043/0823/14,0,0.011288513,0.004059541,0.00641974,0,0.00918312,0.009422383,0.05690788,0.103451364,0.016972699,0.022740817,0.014863577,0.019767841,0,0.011753013,0.003876434,0.032537454,0.060994657,0,0,0,0,0,0.009564913,0.009706334,0.008976997,0,0,0.026971891,0.026971891,0,0.007589338,0.0086178,0.102023693,0.103451364,0.028251341,0,0.002875426,0.026917968,0.014171096,0.013848549,0.005702402,0.016523189,0.002144066,0.012191681,0.032537454,0.008239807,0.008216804,0,0.004014936,0.006847578,0.003666219,0.008743158,0,0.02508887,0.023199092,0.014875203,0.016537915,0,0,1,0
HMV23/000043/0823/15,0.020079861,0,0,0,0.008749842,0.01251541,0.012841495,0,0,0,0,0.020257143,0.013470511,0.035715787,0,0.020116033,0,0.06390392,0,0,0.024399257,0.012739866,0.020764706,0.013035745,0.013228484,0.012234492,0.018998033,0.00920506,0,0,0,0.010343291,0.011744952,0,0,0,0,0,0,0.004797131,0.004687944,0.029591557,0,0.011126231,0.016615692,0,0.042758946,0.021181963,0,0,0.017652259,0,0.0119158,0.017421919,0,0.01570649,0.010070964,0.011196671,0.017153894,0,0,1
